date,cases_5001,cases_5360,cases_8001,cases_23001,cases_41001,cases_50001,cases_54001,cases_68001,cases_73001,cases_76001,temperature_76001,temperature_54001,temperature_50001,temperature_73001,temperature_68001,temperature_41001,temperature_23001,temperature_05001,temperature_05360,temperature_08001,precipitation_76001,precipitation_50001,precipitation_54001,precipitation_73001,precipitation_68001,precipitation_41001,precipitation_23001,precipitation_05360,precipitation_08001,precipitation_05001
2018-11-24,41,2,83,54,6,46,155,16,12,23,24.39134973702032,26.20678235923096,27.175978441898824,22.79138004585132,27.062411454163275,23.77419153329745,28.00375092547859,23.13887415173729,28.569885009676,30.621945893320007,5.846413848841019,4.286611435516459,7.232376355916754,9.47404030899628,2.418592392525843,8.54255275419321,2.368574285883865,9.88803320556398,0.0143548989995012,8.731591753370278
2018-12-01,28,0,65,65,13,39,177,12,22,25,22.12902047592699,26.514379857854152,24.413288397165783,21.6099094624374,26.355880501304465,20.15880154480443,28.90844491922523,21.43682542236088,28.36532526900852,32.990498999855454,10.406381639283266,0.5550050962454539,0.9638604910593492,7.892527613978987,0.1640517002385441,13.699863888698737,0.7268616268547886,8.2214008735289,1.1933361372871558,9.458716474298717
2018-12-08,12,2,91,77,25,49,166,17,9,21,24.50544561818762,26.43961279599237,30.400254768122856,21.230742520771795,29.75132985384019,24.772179465519,29.652235658413748,22.155868279004057,25.54845566099269,34.90429321825878,1.6389797907363932,0.4709497330760409,0.4566277184846634,1.402682836742985,0.0006084252370061,1.080804356801013,0.0,1.883555590695581,0.0,0.951215219897276
2018-12-15,27,0,81,98,30,55,169,22,12,36,28.38687310777103,27.70855268732414,26.62895136620045,24.166231979071828,29.26753833581052,21.92766275424147,30.76827728391249,17.271113968991674,24.2136241054398,34.30289059110684,4.215898073739598,3.5632717863617613,0.3822866216186592,1.3621647467671572,1.181280238130789,1.012315521644211,0.2471287055420074,2.4140051043795614,0.0,2.431860632381125
2018-12-22,17,1,56,93,24,81,150,18,16,20,25.9320805613902,28.11008007156543,29.288107246568583,24.0883323074538,27.591961567428022,26.235149929042908,28.07928668226859,19.071124230597096,24.257675781023345,34.31726314703816,3.3156018024279112,1.2169345722993137,1.980938766600985,2.688945829959212,1.1953273018628991,2.37676124829061,1.066857711582965,1.1051200298263042,0.1250033427308918,1.0275684861492815
2018-12-29,17,0,42,79,24,80,182,20,11,23,26.726455046866324,27.919001435733414,28.961855407379,22.690970248847183,31.645615481703096,26.61697301208516,32.92838589584961,23.723222870658194,28.129233212030424,34.067668610361615,4.884603485625365,0.7105959411938756,1.397804534107033,3.448920125435479,0.3004420741683219,1.818223342698852,0.388272370018783,0.1892019021225885,0.1875050140963376,0.1883589140951798
2019-01-05,23,1,48,79,27,74,150,16,14,45,26.443630428649964,29.85415465406363,30.447001650063747,26.1167097409574,33.06606496894068,30.155058948116167,32.52943735909809,25.60798031059244,28.68591434186346,34.07717727393068,0.0,0.5959444488065361,0.7499986071045791,0.0318341745801958,0.0,0.0507545426020799,1.3698087482618406,0.0,0.0,0.0
2019-01-12,30,1,34,80,39,86,128,17,17,32,24.433203259436592,26.40153167747305,31.47171883586919,22.416665033984,26.69299738176129,23.50521357457644,30.17821483556472,20.93617999990006,23.881829948726555,32.516085663634655,6.089987601941241,1.1044951089379813,7.382097313457825,4.644867803086691,9.019770371344745,3.480502950630503,0.0059557846983695,7.130156917462167,0.0,6.6025965113263485
2019-01-19,24,3,50,74,36,89,154,18,14,31,21.59025556846196,26.32407952671415,31.56578702159004,14.56884699664529,27.39365939705998,25.49321488320263,33.06252990860053,19.33561525868027,20.741990498599733,33.7817623188114,1.6029365160504174,0.0018050724282966,0.537232045900983,2.288435048975868,0.0,0.1406586155230585,0.0024507518816676,0.0,0.0,0.0601302466970546
2019-01-26,11,2,42,81,41,81,168,24,27,36,27.2110577798771,28.809471812713618,30.60829891938687,23.83845209448544,29.702501037965146,25.34593673636561,34.236149780794115,22.664051601136435,26.39070610877904,34.17135863147329,0.0,0.0,0.5297803809315699,0.0510399143890934,0.0,0.0237569488637362,0.6153330636724866,0.6854182802215986,0.0,0.8066480194159187
2019-02-02,17,0,26,69,35,110,177,20,28,35,28.541474725554632,27.47667456787999,23.75466229683953,24.742150355233747,28.01703289408489,21.050616859763824,33.20249757257076,23.24665207538869,28.593435734777533,34.08523952197175,3.5221412175209914,1.8071505904479963,2.2459140866318683,4.160306664537141,0.0,13.684146376749178,0.7046551921597393,2.6743361966241443,0.0,2.596714689639116
2019-02-09,19,0,28,50,53,129,139,23,21,41,28.443653140283267,28.59366468377315,34.00659989681025,19.27735810938116,28.99520161893997,24.8644684757646,35.34883465022865,22.660181079958186,27.1479387559831,35.7568003177825,6.676287431524474,0.2725390525263557,0.0,7.4413957010826834,0.034160036080582,2.607316628692012,0.0,0.0195419764723591,0.0,0.2340052283963638
2019-02-16,19,0,26,41,68,124,126,18,22,39,27.637833547338342,29.849040687155075,33.68683824844336,24.42344560218724,29.25920098304688,26.263844199877184,34.956674798457534,24.310988126955124,27.23798750802613,33.809148899448616,0.0,0.1060515128655762,0.0,0.0,1.6494836890461282,0.0750742294953652,0.0320990460963479,1.145645892763034,0.0,1.1340436806120306
2019-02-23,9,0,13,38,81,115,139,22,18,37,25.08245055391893,28.257746186544463,33.06639316921465,23.05662338879292,27.165085305908782,21.920896908783497,35.4375331789447,24.82071777239462,24.02629449151265,34.72677596145251,11.215365494928962,3.039961406156235,3.4546009065378387,8.835766893707502,4.447941353563307,3.484809152617241,1.0464430779397058,5.7483302120130935,0.0,5.662215715907278
2019-03-02,18,0,15,33,86,108,142,27,22,38,24.165498586125526,27.41152592358985,34.75426295825554,23.806008849262472,29.12088139345939,24.068196462769528,34.97338605204463,26.21596373946227,25.76967788768875,34.774084690375496,4.219763493518237,0.0,0.952708919961312,6.846002835662306,0.8887812916245756,1.9775127384015687,0.1627332876098905,2.095747728926772,0.0474420367212526,1.7739327188267855
2019-03-09,15,1,10,24,97,121,155,30,24,39,24.682166719306245,26.317102738163992,33.922974251392176,22.95318996843886,28.016775784824603,25.02426314456142,35.824354781090044,21.3987752946488,23.80775553935092,34.28132052239017,2.4213701259672247,2.8645816719610626,1.8465562307575905,5.634696690667027,3.685050446158764,4.02215229896378,0.4828487453575934,3.236579383148956,0.0,3.109461545967942
2019-03-16,14,0,11,33,127,172,135,25,22,45,27.05012952831738,26.311688919324745,33.922974251392176,23.63250845001017,31.36736453084637,26.592628431225467,36.11476830519858,21.4917334930331,26.76646335427484,35.830943426949446,6.415148177782364,6.197057036268567,2.059110571268622,8.311034022024467,3.1643051451176203,3.4912049412274326,0.0059237261513388,1.145738280362014,0.0,1.0434550888197651
2019-03-23,12,0,11,21,111,141,115,33,34,44,26.4607873283592,24.9078428253518,33.922974251392176,22.331902206120724,26.87010737183881,21.455028330835347,37.37108520605292,20.55066155744108,26.290637276894927,35.69957033492301,6.5577803953066205,6.772288278609002,3.687048652793035,11.233242617091792,8.216901273863028,6.080984236787947,0.0936750685167554,4.230177392309915,0.0,4.342481318155463
2019-03-30,21,1,9,17,115,158,123,37,26,33,28.417954532233985,27.84366252551009,32.43472261039328,18.022056922367906,27.261693223646176,24.21692100992527,37.640789147124096,21.63822190794445,23.97537305551041,35.43389998836012,13.028239212217793,8.834005289489474,0.7679060248310986,7.983349727737997,0.6020641370367029,6.88691833061841,0.0,6.158697417016275,0.0,5.460561082259206
2019-04-06,18,0,12,10,135,194,109,32,42,38,26.139728191208924,29.40435988352593,32.16016000354872,24.137119920851944,29.698981768788524,23.126567053453662,38.322632107242505,18.13024677888836,18.37693564927494,37.13588548639611,9.52175176439324,6.039786893726181,3.075247051401778,6.496278346688306,8.193774488126975,9.463775016818618,1.419999999319526,16.93752251361587,0.2463442406744433,14.63071795780503
2019-04-13,11,0,7,15,124,190,95,32,40,35,25.677037496089632,28.38351710710088,29.096084461779466,22.7117938165326,27.85125575341729,23.956730393344483,37.49164249875399,24.52820048786726,27.115070936652824,35.46888069087721,5.449623242363222,16.13508206539858,2.0403082032699427,5.515796425241727,6.833974909187672,3.3797344184107136,0.7152932148235971,3.385248018885771,0.0,3.3452972089834527
2019-04-20,18,0,2,17,189,174,87,36,44,29,27.184602837274905,26.60367855867693,26.99524685109491,19.98097623974242,25.53187895792754,20.24474957774625,35.323923614050294,22.57371953757792,27.4556428515856,35.4287766669298,20.2065686689528,19.217259003940107,4.49192317568721,10.544537503826092,3.364290644287518,5.839203765888915,2.170365370511483,9.518909637695687,0.5463944728931863,8.828992874048437
2019-04-27,28,1,9,16,198,268,55,51,58,47,27.067989933741583,26.39463239961878,20.42742950802674,17.66363505361782,23.59142591601313,18.80424602569957,35.37062488378426,24.067216667246736,27.23887828371486,31.140362538687977,8.209505960094258,11.041569277135066,6.031350985386644,8.74068110121878,5.410644596860694,7.720534507551041,2.0118302610041616,6.84482599173127,0.91826677719142,6.666513405418562
2019-05-04,22,1,8,18,209,277,85,71,65,34,27.774662015597404,28.87094853673849,25.02021551462562,16.541612017796616,27.79233645961236,23.961813678616824,34.99865872049022,22.99504016049036,28.239775071256265,36.42211361506253,3.810693760123794,5.1068620708244845,1.1175287823752202,0.4436479330861241,1.949285919325148,0.6542632573136533,3.7555648675297406,2.587172141168332,0.0,2.523368094865388
2019-05-11,16,2,4,15,207,271,68,68,63,36,30.48547757666913,26.12426298638161,27.965757582911227,23.87220892325038,23.423348680114,22.32657565308811,31.801818031156788,19.82615801614768,27.638558857712137,30.74084083524508,7.519998603669009,19.485708009322185,5.065568648597249,3.664833989300282,3.3778744411211075,1.1366346290492393,5.121138946911814,6.578912237235074,2.803809006363021,6.486396351109979
2019-05-18,26,2,6,21,239,223,71,56,71,50,24.56762087694336,26.939000872868487,25.71803733768248,23.578002224768603,23.92404933196303,25.421603513609625,31.801818031156788,20.23505555048551,26.30506083821545,29.4366151028716,6.387710416367844,27.962172134625515,3.4188307312923034,10.06132823048897,3.297686827118492,4.280559655727051,4.896941769901034,9.350013282850345,0.4658496204614869,9.29714557272428
2019-05-25,27,2,10,13,268,316,67,75,70,42,14.992727832002142,29.26852175495524,26.54545457208656,23.137532062589173,28.420396050548373,22.621538634484946,30.51834848654536,23.59004630118152,26.04259889952965,33.16557020429003,13.02015582518687,14.554132796797017,5.363720907388187,11.241398215717457,9.08749332744746,7.766038681829714,7.232246568172519,17.365446389728852,3.782369269324618,14.64547693284957
2019-06-01,24,0,11,11,254,299,62,63,58,50,17.00216651951425,25.49794281242296,25.597328366512127,17.40288016879415,27.052419181765096,23.74902140400681,28.87814865215697,22.867332875220047,25.445734403568228,32.97484032686352,9.90532954471242,18.66959975110173,17.0955769728652,14.072387170949977,3.97196022615094,12.969343204487688,12.086584412481468,11.09180854859585,8.454634440433795,10.193567544038386
2019-06-08,32,0,9,21,239,303,46,81,56,44,26.61393604331904,28.093322327224023,22.4619358760959,23.62844246506731,24.690130382718245,23.63356865678627,29.351337158679893,22.53156029126424,26.23929264528516,33.593707543486936,9.082143880029182,14.32034247278529,4.682264852039312,2.9510317902381,2.1701246739390605,3.3896723186146054,8.161870134448465,6.72112671909786,5.219766134182664,5.208443064746242
2019-06-15,25,1,16,27,233,301,46,71,81,42,29.700557291470936,26.504700538636524,24.24229596697367,24.575828639164115,31.391372000353503,23.46899201584001,29.71967071312717,22.9527162050069,26.83315220225823,36.89072547979496,3.5368065786211003,15.73071618527332,1.5201360993193684,2.646418139186969,2.3988627407468366,2.066095196884364,9.955749970644538,5.635379536058914,2.2519358028556336,5.1485893863567895
2019-06-22,25,1,6,26,208,305,55,86,77,48,23.58033658293673,26.31902118243417,26.48557495177004,22.56098294612016,29.45525637187819,24.722200853810868,29.908435900221075,20.49011508888129,21.245325218360914,32.48449133481402,3.7446233388289016,8.459374124223144,1.8515367775189024,2.923340760670171,1.2833862164545056,3.166108958555617,4.349779712965402,2.305658866354926,0.2945691055146828,1.708140921215458
2019-06-29,23,2,15,30,140,266,37,73,68,46,24.475296998591368,23.17315480632905,27.23941481776148,21.171910991916924,26.085076448079125,21.950583823505973,26.78942953833032,23.176156969094684,24.54123707580742,31.521763143727508,4.390862772317724,2.4184512865419654,2.296987167269037,1.530281890767563,1.742528781882506,0.0,6.219223659043986,2.4153291897630345,0.982416140557122,2.118667650302142
2019-07-06,39,4,26,43,229,284,48,99,111,60,23.599908569675307,26.386044470323,27.488300804483284,21.910368374571345,28.98149413439788,26.199946432335,25.013873190447487,23.59970452942768,24.397744224685027,30.28924860164304,3.536577152910087,20.029288216770208,1.389513984753919,2.543681851122692,0.8513352883773239,1.2209441558797884,12.681137740436707,5.123397747564897,0.4934713904998672,4.893697312313528
2019-07-13,28,2,21,41,205,233,46,71,109,46,25.958124547174616,31.494339841788417,16.898997024180183,24.981258765756333,30.4516140206809,28.676464393278827,29.488012776334124,22.02527672879619,29.27587936718772,33.1209858518749,0.3073069843417128,11.955908047655758,1.9953939221230008,0.3883889795845497,2.84535834680184,0.7008863153509085,3.359488462582408,1.5548031158627809,1.4606928247692643,1.5438530692474943
2019-07-20,37,1,16,40,155,222,35,75,107,57,23.08959496660958,29.263633771527896,24.771493927140494,23.23331706728465,31.236204643951403,26.41900078838881,29.78118472583234,24.179810697541875,28.1899269020736,34.236359640614204,0.2077928553364777,21.64810205341703,2.243835709042304,4.135717530794568,2.3452827080533294,0.1107488648452692,6.298152052648446,3.0054515393718364,0.2853342408575479,2.497222146020096
2019-07-27,23,0,10,35,130,197,38,74,128,47,22.534212249286387,29.700632268889,26.44202564586828,19.468645884459733,27.97195934405165,23.882443179858505,28.16351016504924,24.23342428557368,24.41893815318814,30.413736880939474,7.937780236992751,10.730523661923383,3.914271695597024,3.654168120283487,2.0850456288707,2.3409101075572862,4.49887263485203,2.0686828046741668,1.4341699704777249,2.0090542983256245
2019-08-03,25,2,16,47,122,150,44,76,144,67,23.70928402369933,28.393661855256163,26.512858443201686,25.10778820248734,27.170818238352314,26.671790350637604,26.968171484043147,21.47765443929956,27.818439315955533,34.965675524832136,0.3382450788216794,14.404922498605,1.63275510762054,0.6551594458486699,4.042763288663529,0.2219232690175277,3.7052471830069176,1.553838572759554,1.0515443650394924,1.5574924254860854
2019-08-10,36,3,18,51,124,156,36,52,156,58,26.99274037654421,28.62688209911293,26.24143872128345,25.86965565904548,28.18092583402108,23.639531341403348,27.27483050862861,24.60157557790235,27.225380190952755,37.75736052361778,0.2920945796789566,1.7067263289575745,0.9212503037906992,0.1714846589380003,0.0393209234922989,0.9308666288955209,3.647253402539965,0.6574304444899516,2.2650300027201475,0.7939457864831135
2019-08-17,34,1,13,43,85,139,25,26,164,64,24.79868844571587,32.11807371378518,29.88695674266288,24.65150491927541,24.037636173447208,26.809395779256867,27.46587587596137,24.43437828962281,30.674475761783,34.06282607591843,0.1591586016668117,0.0,3.429271362025138,0.2126751222500208,3.8196462556717146,0.1024953417582967,11.797438617017807,0.865670244832314,2.2090286421762726,0.9115746785901307
2019-08-24,40,1,14,40,71,105,29,42,137,67,26.31115660763296,31.95042050070953,30.34956672279139,27.56227951580024,28.1436767108108,27.544167174436414,26.214919687500736,22.261271149918542,28.021463565784465,35.49211156210511,0.0,23.13850438325749,0.8526802397191925,0.0,3.165620279147982,0.0002331585232407,5.459896702237328,0.8162135690951546,1.9848713698498028,1.1031988545006326
2019-08-31,43,2,11,26,78,158,18,57,171,74,27.671495678639538,31.760344545955952,29.63669661888392,26.303985056273103,28.49344423048015,30.79770148294873,27.637897778799765,25.03920093431605,25.70985284366652,35.42262463071868,2.359172878979534,9.504133638333128,2.066513590374365,1.01720282690062,3.610747128089084,1.0604927101801631,5.98794489605537,0.7541045425912607,0.3980788656860283,0.8760967846292524
